anio,nivel,cve,nombre,poblacion,sexo,num,den,casos,ee,cota,fuente,universo
2020,alcaldia,012,Tlalpan,hablantes3,Total,11884.0,680536.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,012,Tlalpan,hablantes5,Total,11832.0,664540.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 5 años y más
2020,alcaldia,012,Tlalpan,hogares,Total,28778.0,699928.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población total
2020,alcaldia,012,Tlalpan,monolingues,Hombres,27.0,5467.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,012,Tlalpan,monolingues,Mujeres,60.0,6417.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,012,Tlalpan,monolingues,Total,87.0,11884.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,012,Tlalpan,todas,Hombres,31789.0,332974.0,11471.0,0.009419,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,012,Tlalpan,todas,Mujeres,35026.0,362333.0,12304.0,0.0087,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,012,Tlalpan,todas,Total,66815.0,695307.0,23775.0,0.008976,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,013,Xochimilco,autoads,Hombres,26567.0,209890.0,7217.0,0.017976,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,013,Xochimilco,autoads,Mujeres,30992.0,228149.0,7807.0,0.019268,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,013,Xochimilco,autoads,Total,57559.0,438039.0,15024.0,0.018743,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,013,Xochimilco,hablantes3,Hombres,5240.0,208396.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,013,Xochimilco,hablantes3,Mujeres,5422.0,219824.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,013,Xochimilco,hablantes3,Total,10662.0,428220.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,013,Xochimilco,hablantes5,Total,10596.0,417099.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 5 años y más
2020,alcaldia,013,Xochimilco,hogares,Total,25846.0,442178.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población total
2020,alcaldia,013,Xochimilco,monolingues,Hombres,31.0,5240.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,013,Xochimilco,monolingues,Mujeres,60.0,5422.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,013,Xochimilco,monolingues,Total,91.0,10662.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,013,Xochimilco,todas,Hombres,27614.0,209890.0,7217.0,0.018272,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,013,Xochimilco,todas,Mujeres,31756.0,228149.0,7807.0,0.019352,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,013,Xochimilco,todas,Total,59370.0,438039.0,15024.0,0.018898,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,014,Benito Juárez,autoads,Hombres,14176.0,202385.0,6299.0,0.008429,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,014,Benito Juárez,autoads,Mujeres,17319.0,229874.0,7167.0,0.009278,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,014,Benito Juárez,autoads,Total,31495.0,432259.0,13466.0,0.009069,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,014,Benito Juárez,hablantes3,Hombres,1406.0,197361.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,014,Benito Juárez,hablantes3,Mujeres,2134.0,227435.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,014,Benito Juárez,hablantes3,Total,3540.0,424796.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,014,Benito Juárez,hablantes5,Total,3529.0,417473.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 5 años y más
2020,alcaldia,014,Benito Juárez,hogares,Total,5604.0,434153.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población total
2020,alcaldia,014,Benito Juárez,monolingues,Hombres,1.0,1406.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,014,Benito Juárez,monolingues,Mujeres,8.0,2134.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,014,Benito Juárez,monolingues,Total,9.0,3540.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,014,Benito Juárez,todas,Hombres,15015.0,202385.0,6299.0,0.008435,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,014,Benito Juárez,todas,Mujeres,18211.0,229874.0,7167.0,0.00916,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,014,Benito Juárez,todas,Total,33226.0,432259.0,13466.0,0.008987,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,015,Cuauhtémoc,autoads,Hombres,28175.0,261705.0,6382.0,0.014522,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,015,Cuauhtémoc,autoads,Mujeres,31066.0,279269.0,6796.0,0.015512,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,015,Cuauhtémoc,autoads,Total,59241.0,540974.0,13178.0,0.015094,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,015,Cuauhtémoc,hablantes3,Hombres,4315.0,253688.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,015,Cuauhtémoc,hablantes3,Mujeres,4747.0,277605.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,015,Cuauhtémoc,hablantes3,Total,9062.0,531293.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,015,Cuauhtémoc,hablantes5,Total,9016.0,519786.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 5 años y más
2020,alcaldia,015,Cuauhtémoc,hogares,Total,18461.0,545884.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población total
2020,alcaldia,015,Cuauhtémoc,monolingues,Hombres,15.0,4315.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,015,Cuauhtémoc,monolingues,Mujeres,51.0,4747.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,015,Cuauhtémoc,monolingues,Total,66.0,9062.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,015,Cuauhtémoc,todas,Hombres,29131.0,261705.0,6382.0,0.014946,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,015,Cuauhtémoc,todas,Mujeres,32088.0,279269.0,6796.0,0.015594,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,015,Cuauhtémoc,todas,Total,61219.0,540974.0,13178.0,0.015392,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,016,Miguel Hidalgo,autoads,Hombres,11400.0,191252.0,7050.0,0.006773,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,016,Miguel Hidalgo,autoads,Mujeres,16535.0,221278.0,8063.0,0.008455,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,016,Miguel Hidalgo,autoads,Total,27935.0,412530.0,15113.0,0.007181,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,016,Miguel Hidalgo,hablantes3,Hombres,1376.0,186702.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,016,Miguel Hidalgo,hablantes3,Mujeres,2217.0,210660.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,016,Miguel Hidalgo,hablantes3,Total,3593.0,397362.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,016,Miguel Hidalgo,hablantes5,Total,3587.0,388565.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 5 años y más
2020,alcaldia,016,Miguel Hidalgo,hogares,Total,6119.0,414470.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población total
2020,alcaldia,016,Miguel Hidalgo,monolingues,Hombres,9.0,1376.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,016,Miguel Hidalgo,monolingues,Mujeres,15.0,2217.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,016,Miguel Hidalgo,monolingues,Total,24.0,3593.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,016,Miguel Hidalgo,todas,Hombres,11724.0,191252.0,7050.0,0.006968,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,016,Miguel Hidalgo,todas,Mujeres,16981.0,221278.0,8063.0,0.008384,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,016,Miguel Hidalgo,todas,Total,28705.0,412530.0,15113.0,0.007173,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,017,Venustiano Carranza,autoads,Hombres,15749.0,207801.0,7989.0,0.007966,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,017,Venustiano Carranza,autoads,Mujeres,17739.0,235320.0,9044.0,0.007882,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,017,Venustiano Carranza,autoads,Total,33488.0,443121.0,17033.0,0.007915,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,017,Venustiano Carranza,hablantes3,Hombres,2400.0,203399.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,017,Venustiano Carranza,hablantes3,Mujeres,2571.0,227141.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,017,Venustiano Carranza,hablantes3,Total,4971.0,430540.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,017,Venustiano Carranza,hablantes5,Total,4921.0,420142.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 5 años y más
2020,alcaldia,017,Venustiano Carranza,hogares,Total,10145.0,443704.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población total
2020,alcaldia,017,Venustiano Carranza,monolingues,Hombres,15.0,2400.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,017,Venustiano Carranza,monolingues,Mujeres,26.0,2571.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,017,Venustiano Carranza,monolingues,Total,41.0,4971.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,alcaldia,017,Venustiano Carranza,todas,Hombres,16246.0,207801.0,7989.0,0.0078,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,017,Venustiano Carranza,todas,Mujeres,18451.0,235320.0,9044.0,0.007896,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,017,Venustiano Carranza,todas,Total,34697.0,443121.0,17033.0,0.007871,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,entidad,09,Ciudad de México,autoads,Hombres,392809.0,4371460.0,131894.0,0.002766,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,entidad,09,Ciudad de México,autoads,Mujeres,432539.0,4787933.0,144113.0,0.002702,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,entidad,09,Ciudad de México,autoads,Total,825348.0,9159393.0,276007.0,0.002755,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,entidad,09,Ciudad de México,hablantes3,Hombres,58231.0,4264713.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,entidad,09,Ciudad de México,hablantes3,Mujeres,66922.0,4668454.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,entidad,09,Ciudad de México,hablantes3,Total,125153.0,8933167.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,entidad,09,Ciudad de México,hablantes5,Total,124540.0,8720414.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 5 años y más
2020,entidad,09,Ciudad de México,hogares,Total,289139.0,9209944.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población total
2020,entidad,09,Ciudad de México,monolingues,Hombres,358.0,58231.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,entidad,09,Ciudad de México,monolingues,Mujeres,674.0,66922.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,entidad,09,Ciudad de México,monolingues,Total,1032.0,125153.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena de 3 años y más
2020,entidad,09,Ciudad de México,todas,Hombres,406855.0,4371460.0,131894.0,0.002868,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,entidad,09,Ciudad de México,todas,Mujeres,445431.0,4787933.0,144113.0,0.002773,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,entidad,09,Ciudad de México,todas,Total,852286.0,9159393.0,276007.0,0.002832,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2025,alcaldia,002,Azcapotzalco,autoads,Hombres,11350.27,192704.0,,0.005,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,002,Azcapotzalco,autoads,Mujeres,12184.85,220740.0,,0.0045,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,002,Azcapotzalco,autoads,Total,23524.96,413444.0,,0.0046,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,002,Azcapotzalco,hablantes3,Hombres,1249.6,189334.0,,0.0009,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,002,Azcapotzalco,hablantes3,Mujeres,1499.69,217346.0,,0.0009,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,002,Azcapotzalco,hablantes3,Total,2765.42,406680.0,,0.0008,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,002,Azcapotzalco,hogares,Total,5963.0,413444.0,,0.001333,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,002,Azcapotzalco,monolingues,Total,0.0,2765.42,,0.0,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Hablantes de lengua indígena de 3 años y más
2025,alcaldia,003,Coyoacán,autoads,Hombres,18937.58,274856.0,,0.0049,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,003,Coyoacán,autoads,Mujeres,21057.15,309664.0,,0.0051,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,003,Coyoacán,autoads,Total,39981.17,584520.0,,0.0048,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,003,Coyoacán,hablantes3,Hombres,4799.52,269636.0,,0.0026,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,003,Coyoacán,hablantes3,Mujeres,5911.76,304730.0,,0.0029,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,003,Coyoacán,hablantes3,Total,10683.21,574366.0,,0.0027,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,003,Coyoacán,hogares,Total,20040.0,584520.0,,0.0054,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,003,Coyoacán,monolingues,Total,72.65,10683.21,,0.0049,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Hablantes de lengua indígena de 3 años y más
2025,alcaldia,004,Cuajimalpa de Morelos,autoads,Hombres,4986.87,109843.0,,0.0096,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,004,Cuajimalpa de Morelos,autoads,Mujeres,5000.11,114419.0,,0.0081,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,004,Cuajimalpa de Morelos,autoads,Total,9979.66,224262.0,,0.0086,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,004,Cuajimalpa de Morelos,hablantes3,Hombres,585.9,106528.0,,0.0017,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,004,Cuajimalpa de Morelos,hablantes3,Mujeres,723.48,111305.0,,0.0013,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,004,Cuajimalpa de Morelos,hablantes3,Total,1307.0,217833.0,,0.0014,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,004,Cuajimalpa de Morelos,hogares,Total,3195.0,224262.0,,0.002119,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,004,Cuajimalpa de Morelos,monolingues,Total,1.05,1307.0,,0.0008,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Hablantes de lengua indígena de 3 años y más
2025,alcaldia,005,Gustavo A. Madero,autoads,Hombres,36601.37,563098.0,,0.0056,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,005,Gustavo A. Madero,autoads,Mujeres,42706.64,632691.0,,0.0058,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,005,Gustavo A. Madero,autoads,Total,79280.81,1195789.0,,0.0056,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,005,Gustavo A. Madero,hablantes3,Hombres,7548.82,551009.0,,0.0023,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,005,Gustavo A. Madero,hablantes3,Mujeres,9244.96,620467.0,,0.0024,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,005,Gustavo A. Madero,hablantes3,Total,16752.11,1171476.0,,0.0023,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,005,Gustavo A. Madero,hogares,Total,37456.0,1195789.0,,0.004613,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,005,Gustavo A. Madero,monolingues,Total,291.49,16752.11,,0.0073,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Hablantes de lengua indígena de 3 años y más
2025,alcaldia,006,Iztacalco,autoads,Hombres,10405.3,182870.0,,0.0047,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,006,Iztacalco,autoads,Mujeres,11245.2,206334.0,,0.0039,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,006,Iztacalco,autoads,Total,21639.74,389204.0,,0.0042,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,006,Iztacalco,hablantes3,Hombres,1627.74,178872.0,,0.0011,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,006,Iztacalco,hablantes3,Mujeres,1823.33,202592.0,,0.0016,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,006,Iztacalco,hablantes3,Total,3471.32,381464.0,,0.0013,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,006,Iztacalco,hogares,Total,7917.0,389204.0,,0.002371,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,006,Iztacalco,monolingues,Total,30.89,3471.32,,0.0063,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Hablantes de lengua indígena de 3 años y más
2025,alcaldia,007,Iztapalapa,autoads,Hombres,60077.14,898014.0,,0.005,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,007,Iztapalapa,autoads,Mujeres,63367.37,979403.0,,0.0048,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,007,Iztapalapa,autoads,Total,123346.3,1877417.0,,0.0048,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,007,Iztapalapa,hablantes3,Hombres,13540.35,873571.0,,0.0016,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,007,Iztapalapa,hablantes3,Mujeres,14377.0,958467.0,,0.0014,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,007,Iztapalapa,hablantes3,Total,27846.98,1832038.0,,0.0014,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,007,Iztapalapa,hogares,Total,64376.0,1877417.0,,0.003455,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,007,Iztapalapa,monolingues,Total,211.64,27846.98,,0.0037,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Hablantes de lengua indígena de 3 años y más
2025,alcaldia,008,La Magdalena Contreras,autoads,Hombres,7478.96,114708.0,,0.0085,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,008,La Magdalena Contreras,autoads,Mujeres,7854.96,128349.0,,0.0071,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,008,La Magdalena Contreras,autoads,Total,15336.9,243057.0,,0.0076,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,008,La Magdalena Contreras,hablantes3,Hombres,1281.71,112431.0,,0.0021,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,008,La Magdalena Contreras,hablantes3,Mujeres,1570.9,125672.0,,0.0016,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,008,La Magdalena Contreras,hablantes3,Total,2857.24,238103.0,,0.0016,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población de 3 años y más
2025,alcaldia,008,La Magdalena Contreras,hogares,Total,6913.0,243057.0,,0.004375,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,008,La Magdalena Contreras,monolingues,Total,33.14,2857.24,,0.0058,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Hablantes de lengua indígena de 3 años y más
2025,alcaldia,009,Milpa Alta,autoads,Hombres,16307.31,74633.0,,0.0145,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,009,Milpa Alta,autoads,Mujeres,16476.56,79751.0,,0.0136,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
2025,alcaldia,009,Milpa Alta,autoads,Total,32791.16,154384.0,,0.0139,muestra,"Encuesta Intercensal 2025 (INEGI), principales resultados por localidad de 50 000 y más habitantes",Población total
